---Action(ResourceType,ResourceKey,CultureCode,ResourceValue)   Action can either be InsertUpdate or Delete
"---If you need to comment out a line begin the line with at least two dashes ""--"""
---InsertUpdate|ResourceType|ResourceKey|CultureCode|ResourceValue
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.TitleFull|en-GB|Nickel emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.TitleShort|en-GB|Nickel emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.GeneralInformation|en-GB|<p>The map shows nickel emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of nickel are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.Methodology|en-GB|<p>Diffuse emissions of nickel to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_NI_UWWTP.SourceData|en-GB|<p>Nickel emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.TitleFull|en-GB|Anthracene emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.TitleShort|en-GB|Anthracene emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.GeneralInformation|en-GB|<p>The map shows anthracene emissions to surface water from UWWTPs countries per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of anthracene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.Methodology|en-GB|<p>Diffuse emissions of anthracene to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_UWWTP.SourceData|en-GB|<p>Anthracene emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.TitleFull|en-GB|Fluoranthene emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.TitleShort|en-GB|Fluoranthene emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.GeneralInformation|en-GB|<p>The map shows fluoranthene emissions to surface water from UWWTPs countries per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of fluoranthene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.Methodology|en-GB|<p>Diffuse emissions of fluoranthene to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_FLUORANTHENE_UWWTP.SourceData|en-GB|<p>Fluoranthene emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.TitleFull|en-GB|Copper emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.TitleShort|en-GB|Copper emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.GeneralInformation|en-GB|<p>The map shows copper emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of copper are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.Methodology|en-GB|<p>Diffuse emissions of copper to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_CO_UWWTP.SourceData|en-GB|<p>Copper emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_ZN_UWWTP.TitleFull|en-GB|Zinc emissions from UWWTPs not in E-PRTR, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ZN_UWWTP.TitleShort" :  "Zinc emissions from UWWTPs not in E-PRTR (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ZN_UWWTP.GeneralInformation|en-GB|<p>The map shows zinc emissions to surface water from UWWTPs per River Basin District Subunit (RBDSU) level for the reference year 2010, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of zinc are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_ZN_UWWTP.Methodology|en-GB|<p>Diffuse emissions of zinc to surface water from UWWTP were spatially allocated to the RBDSU level according to the <a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a>, and to the E-PRTR, using the geographical location of the emission sources, population statistics, and land use information. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The effluents of the UWWTPs are calculated separately for the individual UWWTP. Emission are calculated by multiplying an activity rate (AR), in this case the load entering a UWWTP (p.e.), by an emission factor (EF), expressed in the load per substance per UWWTP.</p><p>Es = (ARa * EF)<br />Where:<ul><li>Es = Load of substance to surface water per UWWTP sum(ARa) = Activity rate, the load entering a UWWTP (p.e.)</li><li>EF = Emission factor (kilogram per substance/p.e.)</li></ul>Per River Basin District the effluents of the UWWTPs in the district will be summarized per substance. Loads reported to E-PRTR are not calculated again. Only the not reported loads will be calculated.</p>
InsertUpdate|DiffuseSources|WATER_ZN_UWWTP.SourceData|en-GB|<p>Zinc emissions to surface water from UWWTPs for the year 2010 are based on data sets officially reported to the EU for the UWWTD. To select the UWWTPs which are used to calculate the loads to surface water, a few steps are taken, which are described in detail in the in a source sector specific fact sheet. </p><h4>Population data</h4><p>Population statistics from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> for the year 2008.</p><h4>Facility data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/waterbase-uwwtd-urban-waste-water-treatment-directive'>Waterbase - UWWTD: Urban Waste Water Treatment Directive</a> data base for the reporting year 2010.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (<a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\51eb60177a093293c7751a0006117203'>CLC<sub>2006</sub></a>, <a href='..\\..\\00_Example_Map_Description_EPRTR_AIR_Diffuse\\shipping\\4d6428fbdb7f3041963b1fb365a5fbdb'>CLC<sub>2000</sub></a> and <a href='http://www.bfs.admin.ch/bfs/portal/de/index/dienstleistungen/geostat/datenbeschreibung/corine_land_cover.parsys.0003.downloadList.34866.DownloadFile.tmp/clcbn85.zip'>CLC<sub>CH1990</sub> for Switzerland</a>) are merged in order to cover all EU27 and EFTA4 countries and to calculate the surface water areas by RBDSU. </p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_TOC_UnconnectedHouseholds.TitleFull|en-GB|TOC emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_TOC_UnconnectedHouseholds.TitleShort|en-GB|TOC emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_TOC_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows TOC emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of TOC are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_TOC_UnconnectedHouseholds.Methodology|en-GB|<p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:</p><p>Un-connected households: Emission = AR x EF x % WT x PWw <br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.<br />The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p><p>TOC emissions to surface water from un-connected households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 level from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques. </p>
InsertUpdate|DiffuseSources|WATER_TOC_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>TOC emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_P_UnconnectedHouseholds.TitleFull|en-GB|Nutrient-P emissions from un-connected  households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_P_UnconnectedHouseholds.TitleShort|en-GB|Nutrient-P emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_P_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows nutrient-P emission loads to surface water from un-connected  households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of nutrient-P are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_P_UnconnectedHouseholds.Methodology|en-GB|<p>Nutrient-P emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_P_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Nutrient-P emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_N_UnconnectedHouseholds.TitleFull|en-GB|Nutrient-N emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_N_UnconnectedHouseholds.TitleShort|en-GB|Nutrient-N emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_N_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows nutrient-N emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of nutrient-N are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_N_UnconnectedHouseholds.Methodology|en-GB|<p>Nutrient-N emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_N_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Nutrient-N emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_CD_UnconnectedHouseholds.TitleFull|en-GB|Cadmium emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CD_UnconnectedHouseholds.TitleShort|en-GB|Cadmium emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_CD_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows cadmium emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of cadmium are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_CD_UnconnectedHouseholds.Methodology|en-GB|<p>Cadmium emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
